time,feature,component,id,parameter,value
1,flow,link,5,reactive_power_from,0.0
1,flow,link,5,real_power_to,0.0
1,flow,link,5,reactive_power_to,0.0
1,topology,link,8,status,0
1,flow,link,8,current,0.0
1,flow,link,8,real_power_from,0.0
1,flow,link,8,reactive_power_from,0.0
1,flow,link,8,real_power_to,0.0
1,flow,link,8,reactive_power_to,0.0
1,topology,link,9,status,0
1,flow,link,9,current,0.0
1,flow,link,9,real_power_from,0.0
1,flow,link,9,reactive_power_from,0.0
1,flow,link,9,real_power_to,0.0
1,flow,link,9,reactive_power_to,0.0
1,flow,node,2,real_power,26.542766064296305
1,topology,link,5,status,0
1,flow,link,5,current,0.0
1,flow,link,5,real_power_from,0.0
1,flow,link,5,reactive_power_from,0.0
1,flow,link,5,real_power_to,0.0
1,flow,link,5,reactive_power_to,0.0
1,topology,link,8,status,0
1,flow,link,8,current,0.0
1,flow,link,8,real_power_from,0.0
1,flow,link,8,reactive_power_from,0.0
1,flow,link,8,real_power_to,0.0
1,flow,link,8,reactive_power_to,0.0
1,topology,link,9,status,0
1,flow,link,9,current,0.0
1,flow,link,9,real_power_from,0.0
1,flow,link,9,reactive_power_from,0.0
1,flow,link,9,real_power_to,0.0
1,flow,link,9,reactive_power_to,0.0
1,topology,link,33,status,0
1,flow,link,33,current,0.0
1,flow,link,33,real_power_from,0.0
1,flow,link,33,reactive_power_from,0.0
1,flow,link,33,real_power_to,0.0
1,flow,link,33,reactive_power_to,0.0
1,topology,link,35,status,0
1,flow,link,35,current,0.0
1,flow,link,35,real_power_from,0.0
1,flow,link,35,reactive_power_from,0.0
1,flow,link,35,real_power_to,0.0
1,flow,link,35,reactive_power_to,0.0
